B2Reft2,B3Reft3,B4Reft4,B5Reft5,B6Reft6,B7Reft7,Area,SoilTeam,LandClass,Phosphorus,Potassium,Boron,Calcium,Magnesium,Manganese
0.96,0.22,0.76,0.31,0.93,0.89,Patgram,Manda,HL,0.02,0.5,0.00023,1.2,0.2,0.0024
0.98,0.24,0.77,0.31,0.93,0.89,Patgram,Manda,HL,0.152,0.22,0.00033,1.2,0.2,0.0168
1,0.25,0.79,0.31,0.94,0.89,Patgram,Manda,MEL,0.014,0.12,0.00022,2.3,0.4,0.013
0,0.27,0.81,0.31,0.94,0.9,Patgram,Domar,HL,0.112,0.9,0.00025,1,0.2,0.0098
0.02,0.29,0.82,0.32,0.95,0.9,Patgram,Domar,HL,0.023,0.08,0.00042,1.1,0.3,0.0026
0.05,0.31,0.84,0.32,0.95,0.9,Patgram,Pirgachha,HL,0.247,0.35,0.00021,2,0.6,0.0286
0.07,0.33,0.86,0.32,0.96,0.9,Patgram,Bonarpara,HL,0.059,0.46,0.00037,1.5,0.4,0.011
0.1,0.34,0.87,0.32,0.96,0.9,Patgram,Bonarpara,HL,0.167,0.33,0.00027,1.1,0.2,0.0098
0.12,0.36,0.89,0.32,0.97,0.9,Patgram,Bonarpara,HL,0.015,0.17,0.00023,0.9,0.2,0.0022
0.14,0.38,0.9,0.32,0.97,0.9,Patgram,Bonarpara,MEL,0.042,0.16,0.00033,1.1,0.2,0.0046
0.17,0.4,0.92,0.32,0.98,0.91,Patgram,Pirgachha,HL,0.07,0.15,0.00005,3.2,0.2,0.0214
0.19,0.42,0.94,0.32,0.98,0.91,Patgram,Pirgachha,HL,0.004,0.11,0.0002,4.5,0.4,0.008
0.22,0.44,0.95,0.32,0.99,0.91,Patgram,Palashbari,HL,0.01,0.12,0.00013,2.3,0.2,0.0124
0.24,0.45,0.97,0.33,0.99,0.91,Patgram,Palashbari,HL,0.18,0.39,0.0002,2.5,0.7,0.0512
0.26,0.47,0.98,0.33,1,0.91,Patgram,Palashbari,HL,0.072,0.35,0.00024,2,0.6,0.0286
0.29,0.49,1,0.33,1,0.91,Patgram,Palashbari,HL,0.213,0.41,0.00034,2.8,0.5,0.04
0.31,0.51,0,0.33,0,0.92,Patgram,Palashbari,HL,0.193,0.28,0.00027,1.5,0.4,0.0422
0.33,0.53,0.02,0.33,0,0.92,Patgram,Palashbari,HL,0.109,0.4,0.0002,6,0.7,0.0436
0.36,0.54,0.03,0.33,0.01,0.92,Patgram,Palashbari,HL,0.145,0.23,0.00022,2.6,0.6,0.0436
0.38,0.56,0.05,0.33,0.01,0.92,Patgram,Palashbari,HL,0.166,0.12,0.00034,2.8,0.6,0.013
0.41,0.58,0.06,0.33,0.02,0.92,Patgram,Palashbari,HL,0.033,0.22,0.00045,4.7,0.2,0.0098
0.43,0.6,0.08,0.33,0.02,0.92,Patgram,Palashbari,HL,0.046,0.7,0.00024,2.5,0.5,0.0166
0.45,0.62,0.1,0.33,0.03,0.92,Patgram,Palashbari,HL,0.014,0.16,0.00024,2.9,0.5,0.0038
0.48,0.63,0.11,0.34,0.03,0.93,Patgram,Palashbari,HL,0.135,0.17,0.00022,4.9,0.3,0.0126
0.5,0.65,0.13,0.34,0.04,0.93,Patgram,Palashbari,HL,0.138,0.46,0.00025,6,0.5,0.0848
0.53,0.67,0.15,0.34,0.04,0.93,Patgram,Palashbari,HL,0.165,0.18,0.00022,6.8,0.9,0.0256
0.55,0.69,0.16,0.34,0.05,0.93,Patgram,Palashbari,HL,0.373,2.1,0.00027,3.2,0.6,0.0134
0.57,0.71,0.18,0.34,0.05,0.93,Patgram,Palashbari,HL,0.116,0.24,0.0002,4.3,1.1,0.018
0.6,0.73,0.19,0.34,0.06,0.93,Patgram,Palashbari,HL,0.156,0.21,0.0002,2.2,0.3,0.0282
0.62,0.74,0.21,0.34,0.06,0.94,Patgram,Palashbari,HL,0.215,1,0.00013,1.5,0.5,0.045
0.65,0.76,0.23,0.34,0.07,0.94,Patgram,Palashbari,HL,0.149,0.16,0.00011,1.7,0.24,0.011
0.67,0.78,0.24,0.34,0.07,0.94,Patgram,Palashbari,HL,0.022,0.11,0.00036,0.92,0.2,0.003
0.69,0.8,0.26,0.35,0.08,0.94,Patgram,Palashbari,HL,0.131,0.34,0.00027,1.6,0.1,0.051
0.72,0.82,0.27,0.35,0.08,0.94,Patgram,Palashbari,HL,0.127,1,0.00029,2,0.4,0.0266
0.74,0.83,0.29,0.35,0.09,0.94,Patgram,Palashbari,HL,0.164,0.16,0.00027,2,0.7,0.02
0.77,0.85,0.31,0.35,0.09,0.94,Patgram,Jamun,HL,0.019,0.007,0.00036,0.8,0.3,0.0018
0.79,0.87,0.32,0.35,0.1,0.95,Patgram,Jamun,HL,0.108,0.37,0.00022,2.5,0.1,0.037
0.81,0.89,0.34,0.35,0.1,0.95,Patgram,Gangachara,HL,0.007,0.09,0.00027,1.6,0.6,0.0108
0.84,0.91,0.36,0.35,0.11,0.95,Patgram,Gangachara,HL,0.008,0.08,0.0002,1.1,0.4,0.0072
0.86,0.92,0.37,0.35,0.11,0.95,Patgram,Gangachara,HL,0.011,0.23,0.00025,1.1,0.2,0.0022
0.89,0.94,0.39,0.35,0.12,0.95,Patgram,Gangachara,HL,0.01,0.28,0.00031,1.4,0.3,0.0032
0.91,0.96,0.4,0.35,0.12,0.95,Patgram,Gangachara,HL,0.009,0.2,0.00022,1.3,0.3,0.004
0.93,0.98,0.42,0.36,0.12,0.96,Patgram,Gangachara,MEL,0.012,1.1,0.00031,1.5,0.3,0.0034
0.96,1,0.44,0.36,0.13,0.96,Patgram,Palashbari,HL,0.022,0.11,0.00031,0.7,0.3,0.0032
0.98,0,0.45,0.36,0.13,0.96,Patgram,Palashbari,HL,0.098,0.27,0.00023,1.6,0.2,0.268
1,0.02,0.47,0.36,0.14,0.96,Patgram,Palashbari,HL,0.101,0.55,0.00021,2.6,0.8,0.0062
0,0.04,0.48,0.36,0.14,0.96,Patgram,Palashbari,HL,0.056,0.38,0.00038,1.3,0.7,0.017
0.02,0.05,0.5,0.36,0.15,0.96,Patgram,Palashbari,HL,0.034,0.21,0.00019,1,0.3,0.008
0.05,0.07,0.52,0.36,0.15,0.96,Patgram,Palashbari,HL,0.029,0.17,0.00019,1.1,0.2,0.0244
0.07,0.09,0.53,0.36,0.16,0.97,Patgram,Bonarpara,HL,0.024,0.1,0.00013,1.3,0.2,0.005
0.1,0.11,0.55,0.36,0.16,0.97,Patgram,Bonarpara,MEL,0.023,0.06,0.00015,1.2,0.2,0.009
0.12,0.13,0.56,0.37,0.17,0.97,Patgram,Aditmari,MEL,0.124,0.16,0.00038,0.5,0.2,0.0038
0.14,0.15,0.58,0.37,0.17,0.97,Patgram,Bonarpara,MEL,0.047,0.09,0.00025,0.8,0.1,0.003
0.17,0.16,0.6,0.37,0.18,0.97,Patgram,Bonarpara,MEL,0.037,0.1,0.00025,0.8,0.2,0.0026
0.19,0.18,0.61,0.37,0.18,0.97,Patgram,Bonarpara,MEL,0.025,0.05,0.00023,0.7,0.2,0.0032
0.22,0.2,0.63,0.37,0.19,0.97,Patgram,Gangachara,MEL,0.017,0.08,0.00019,1,0.1,0.003
0.24,0.22,0.65,0.37,0.19,0.98,Patgram,Gangachara,MEL,0.011,0.16,0.00027,1.8,0.2,0.0102
0.26,0.24,0.66,0.37,0.2,0.98,Patgram,Gangachara,MEL,0.009,0.27,0.00028,1.8,0.4,0.0178
0.29,0.25,0.68,0.37,0.2,0.98,Patgram,Gangachara,MEL,0.092,0.21,0.00037,1.4,0.6,0.0328
0.31,0.27,0.69,0.37,0.21,0.98,Patgram,Gangachara,MEL,0.007,0.09,0.00056,1.5,0.4,0.006
0.33,0.29,0.71,0.37,0.21,0.98,Patgram,Gangachara,MEL,0.007,0.13,0.00071,1.4,0.6,0.012
0.36,0.31,0.73,0.38,0.22,0.98,Patgram,Gangachara,MEL,0.006,0.14,0.00028,1.7,0.4,0.0106
0.38,0.33,0.74,0.38,0.22,0.99,Patgram,Gangachara,MEL,0.022,0.09,0.00032,0.7,0.4,0.0052
0.41,0.34,0.76,0.38,0.23,0.99,Patgram,Gangachara,MEL,0.004,0.05,0.00019,1.5,0.4,0.0248
0.43,0.36,0.77,0.38,0.23,0.99,Patgram,Gangachara,MEL,0.082,0.8,0.00048,3.2,0.5,0.0932
0.45,0.38,0.79,0.38,0.23,0.99,Patgram,Gangachara,MEL,0.012,0.11,0.00041,1.6,0.1,0.0046
0.48,0.4,0.81,0.38,0.24,0.99,Patgram,Gangachara,MEL,0.017,0.23,0.00045,2.4,0.3,0.0408
0.5,0.42,0.82,0.38,0.24,0.99,Patgram,Kaunia,MEL,0.006,0.13,0.00032,1.5,1.1,0.0184
0.53,0.44,0.84,0.38,0.25,0.99,Patgram,Kaunia,MEL,0.011,0.11,0.00035,2,0.3,0.0208
0.55,0.45,0.86,0.38,0.25,1,Patgram,Bonarpara,MEL,0.012,0.07,0.00025,1,0.5,0.0056
0.57,0.47,0.87,0.39,0.26,1,Patgram,Bonarpara,MEL,0.149,0.25,0.00017,1.3,0.4,0.0274
0.6,0.49,0.89,0.39,0.26,1,Patgram,Bonarpara,MEL,0.024,0.11,0.00029,0.8,0.4,0.0024
0.62,0.51,0.9,0.39,0.27,0,Patgram,Bonarpara,MEL,0.034,0.17,0.00026,1.3,0.2,0.0054
0.65,0.53,0.92,0.39,0.27,0,Patgram,Bonarpara,MEL,0.094,0.11,0.00037,0.6,0.3,0.0032
0.67,0.54,0.94,0.39,0.28,0,Patgram,Bonarpara,MEL,0.034,0.11,0.00022,1.2,0.2,0.004
0.69,0.56,0.95,0.39,0.28,0,Patgram,Bonarpara,MEL,0.012,0.07,0.00028,0.8,0.1,0.002
0.72,0.58,0.97,0.39,0.29,0.01,Patgram,Bonarpara,MEL,0.013,0.21,0.00026,1,0.2,0.0162
0.74,0.6,0.98,0.39,0.29,0.01,Patgram,Bonarpara,MEL,0.069,0.18,0.00041,0.6,0.1,0.005
0.77,0.62,1,0.39,0.3,0.01,Patgram,Manda,MEL,0.021,0.14,0.00041,1.2,0.2,0.0056
0.79,0.63,0,0.39,0.3,0.01,Patgram,Gangachara,MEL,0.012,0.09,0.00044,1.4,0.2,0.0036
0.81,0.65,0.02,0.4,0.31,0.01,Patgram,Gangachara,MEL,0.012,0.06,0.0003,0.8,0.1,0.002
0.84,0.67,0.03,0.4,0.31,0.01,Patgram,Gangachara,MEL,0.009,0.15,0.00032,1.3,0.4,0.0094
0.86,0.69,0.05,0.4,0.32,0.02,Patgram,Gangachara,MEL,0.015,0.11,0.00026,0.6,0.1,0.0042
0.89,0.71,0.06,0.4,0.32,0.02,Patgram,Gangachara,MEL,0.014,0.17,0.00037,1,0.2,0.0028
0.91,0.73,0.08,0.4,0.33,0.02,Patgram,Gangachara,MEL,0.013,0.11,0.00041,1,0.3,0.0096
0.93,0.74,0.1,0.4,0.33,0.02,Patgram,Gangachara,MEL,0.149,0.21,0.00048,1,0.2,0.0116
0.96,0.76,0.11,0.4,0.34,0.02,Patgram,Gangachara,MEL,0.007,0.16,0.00035,1.4,0.3,0.0028
0.98,0.78,0.13,0.4,0.34,0.02,Patgram,Gangachara,MEL,0.062,0.33,0.00045,1.5,0.5,0.042
1,0.8,0.15,0.4,0.35,0.02,Patgram,Gangachara,MEL,0.022,0.07,0.00043,0.7,0.1,0.003
0,0.82,0.16,0.41,0.35,0.03,Patgram,Gangachara,MEL,0.015,0.11,0.00037,1.5,0.2,0.009
0.02,0.83,0.18,0.41,0.35,0.03,Patgram,Gangachara,MEL,0.01,0.09,0.00056,1.5,0.3,0.0076
0.05,0.85,0.19,0.41,0.36,0.03,Patgram,Gangachara,MEL,0.014,0.11,0.00024,1.1,0.2,0.0124
0.07,0.87,0.21,0.41,0.36,0.03,Patgram,Gangachara,MEL,0.018,0.08,0.00035,0.9,0.1,0.003
0.1,0.89,0.23,0.41,0.37,0.03,Patgram,Gangachara,MEL,0.014,0.06,0.00035,0.7,0.1,0.0024
0.12,0.91,0.24,0.41,0.37,0.03,Patgram,Gangachara,MEL,0.013,0.22,0.00028,1.1,0.3,0.0056
0.14,0.92,0.26,0.41,0.38,0.03,Patgram,Gangachara,MEL,0.012,0.09,0.00022,2,0.3,0.0112
0.17,0.94,0.27,0.41,0.38,0.04,Patgram,Gangachara,MEL,0.01,0.07,0.00026,1.4,0.2,0.007
0.19,0.96,0.29,0.41,0.39,0.04,Patgram,Gangachara,MEL,0.026,0.06,0.00036,1,0.1,0.0042
0.22,0.98,0.31,0.41,0.39,0.04,Patgram,Gangachara,MEL,0.012,0.08,0.0003,2.2,0.4,0.0088
0.24,1,0.32,0.42,0.4,0.04,Patgram,Kaunia,MEL,0.028,0.13,0.00032,0.3,0.1,0.0102
0.26,0,0.34,0.42,0.4,0.04,Patgram,Kaunia,MEL,0.014,0.13,0.00026,1.3,0.3,0.0266
0.29,0.02,0.36,0.42,0.41,0.04,Patgram,Kaunia,MEL,0.017,0.13,0.00034,1.6,0.4,0.0178
0.31,0.04,0.37,0.42,0.41,0.05,Patgram,Manda,MEL,0.025,0.16,0.00026,0.2,0.1,0.008
0.33,0.05,0.39,0.42,0.42,0.05,Patgram,Manda,MEL,0.048,0.25,0.00045,1.5,0.3,0.0334
0.36,0.07,0.4,0.42,0.42,0.05,Patgram,Manda,MEL,0.052,0.21,0.00021,1.6,0.4,0.04
0.38,0.09,0.42,0.42,0.43,0.05,Patgram,Gangachara,MEL,0.011,0.13,0.00021,1.5,0.1,0.0048
0.41,0.11,0.44,0.42,0.43,0.05,Patgram,Gangachara,MEL,0.007,0.27,0.0003,2.8,0.8,0.0184
0.43,0.13,0.45,0.42,0.44,0.05,Patgram,TeestaSandySoil,MEL,0.008,0.07,0.00013,1.1,0.3,0.0032
0.45,0.15,0.47,0.43,0.44,0.05,Patgram,TeestaSandySoil,MEL,0.01,0.09,0.00017,0.9,0.2,0.0034
0.48,0.16,0.48,0.43,0.45,0.06,Patgram,TeestaAlluvialSoil,MEL,0.019,0.18,0.00021,0.6,0.2,0.0068
0.5,0.18,0.5,0.43,0.45,0.06,Patgram,TeestaAlluvialSoil,MEL,0.01,0.25,0.00028,0.8,0.3,0.0082
0.53,0.2,0.52,0.43,0.46,0.06,Patgram,TeestaSandySoil,MLL,0.009,0.07,0.00026,0.21,0.008,0.002
0.55,0.22,0.53,0.43,0.46,0.06,Patgram,TeestaAlluvialSoil,MLL,0.026,0.16,0.00038,0.1,0.007,0.0302
0.57,0.24,0.55,0.43,0.46,0.06,Pirgonj,Belabo,HL,0.001,0.2,0.0002,1.78,0.52,0.126
0.6,0.25,0.56,0.43,0.47,0.06,Pirgonj,Belabo,HL,0.003,0.3,0.00026,2.19,1.38,0.1626
0.62,0.27,0.58,0.43,0.47,0.07,Pirgonj,Belabo,HL,0.0186,0.31,0.00038,3.24,1.17,0.0066
0.65,0.29,0.6,0.43,0.48,0.07,Pirgonj,Belabo,HL,0.0074,0.33,0.00024,2.97,1.07,0.019
0.67,0.31,0.61,0.43,0.48,0.07,Pirgonj,Belabo,HL,0.0105,0.32,0.00026,2.88,1.52,0.0221
0.69,0.33,0.63,0.44,0.49,0.07,Pirgonj,Belabo,HL,0.0058,0.6,0.0002,2.67,2.15,0.0227
0.72,0.34,0.65,0.44,0.49,0.07,Pirgonj,Belabo,HL,0.0014,0.21,0.0002,1.81,0.77,0.0653
0.74,0.36,0.66,0.44,0.5,0.07,Pirgonj,Belabo,HL,0.001,0.24,0.00024,1.47,1.01,0.10007
0.77,0.38,0.68,0.44,0.5,0.07,Pirgonj,Belabo,HL,0.0041,0.29,0.0003,2.42,1.44,0.0082
0.79,0.4,0.69,0.44,0.51,0.08,Pirgonj,Belabo,HL,0.002,0.53,0.00032,1.88,1.05,0.0883
0.81,0.42,0.71,0.44,0.51,0.08,Pirgonj,Belabo,HL,0.0067,0.31,0.00021,1.98,1.21,0.0667
0.84,0.44,0.73,0.44,0.52,0.08,Pirgonj,Belabo,HL,0.0164,0.26,0.00027,1.4,0.74,0.0752
0.86,0.45,0.74,0.44,0.52,0.08,Pirgonj,Belabo,HL,0.0035,0.62,0.0002,1.44,0.5,0.057
0.89,0.47,0.76,0.44,0.53,0.08,Pirgonj,Belabo,HL,0.0189,0.41,0.0002,2.34,0.86,0.0354
0.91,0.49,0.77,0.45,0.53,0.08,Pirgonj,Belabo,HL,0.08,0.28,0.00027,1.67,0.8,0.1123
0.93,0.51,0.79,0.45,0.54,0.09,Pirgonj,Belabo,HL,0.045,0.24,0.00023,2.17,0.88,0.0949
0.96,0.53,0.81,0.45,0.54,0.09,Pirgonj,Belabo,HL,0.0098,0.26,0.00022,2.03,0.77,0.0803
0.98,0.54,0.82,0.45,0.55,0.09,Pirgonj,Belabo,HL,0.0019,0.2,0.00022,1.94,0.54,0.0273
1,0.56,0.84,0.45,0.55,0.09,Pirgonj,Belabo,HL,0.02,0.19,0.00022,1.76,0.57,0.0158
0,0.58,0.86,0.45,0.56,0.09,Pirgonj,Belabo,HL,0.026,0.3,0.00034,3.35,1.62,0.0086
0.02,0.6,0.87,0.45,0.56,0.09,Pirgonj,Belabo,HL,0.0271,0.28,0.00022,2.18,1.13,0.0099
0.05,0.62,0.89,0.45,0.57,0.09,Pirgonj,Belabo,HL,0.0272,0.23,0.00028,2.12,1,0.0691
0.07,0.63,0.9,0.45,0.57,0.1,Pirgonj,Belabo,HL,0.0212,0.34,0.00023,2.72,1.02,0.0608
0.1,0.65,0.92,0.45,0.58,0.1,Pirgonj,Belabo,HL,0.0268,0.23,0.0002,1.51,0.62,0.0808
0.12,0.67,0.94,0.46,0.58,0.1,Pirgonj,Belabo,HL,0.0107,0.26,0.00024,0.99,0.45,0.0852
0.14,0.69,0.95,0.46,0.58,0.1,Pirgonj,Belabo,HL,0.0052,0.2,0.00028,2.09,0.96,0.0969
0.17,0.71,0.97,0.46,0.59,0.1,Pirgonj,Belabo,HL,0.0082,0.27,0.00032,1.71,0.75,0.0323
0.19,0.73,0.98,0.46,0.59,0.1,Pirgonj,Belabo,HL,0.0188,0.26,0.00024,1.23,0.39,0.0082
0.22,0.74,1,0.46,0.6,0.1,Pirgonj,Belabo,HL,0.0088,0.19,0.00018,0.68,0.16,0.0083
0.24,0.76,0,0.46,0.6,0.11,Pirgonj,Noadda,HL,0.0067,0.38,0.00023,1.97,0.8,0.0979
0.26,0.78,0.02,0.46,0.61,0.11,Pirgonj,Noadda,HL,0.0095,0.2,0.00026,0.74,0.35,0.0126
0.29,0.8,0.03,0.46,0.61,0.11,Pirgonj,Noadda,MEL,0.0061,0.25,0.00028,2.12,1.07,0.009
0.31,0.82,0.05,0.46,0.62,0.11,Pirgonj,Noadda,HL,0.0381,0.21,0.00029,2.02,0.95,0.0053
0.33,0.83,0.06,0.47,0.62,0.11,Pirgonj,Noadda,HL,0.0065,0.31,0.00022,2.31,0.94,0.0313
0.36,0.85,0.08,0.47,0.63,0.11,Pirgonj,Noadda,HL,0.0079,0.33,0.00026,1.73,1.09,0.0616
0.38,0.87,0.1,0.47,0.63,0.12,Pirgonj,Noadda,HL,0.0029,0.28,0.00046,1.21,1.17,0.0549
0.41,0.89,0.11,0.47,0.64,0.12,Pirgonj,Noadda,HL,0.0239,0.31,0.00032,1.26,0.64,0.0068
0.43,0.91,0.13,0.47,0.64,0.12,Pirgonj,Noadda,HL,0.0188,0.21,0.00048,1.08,0.68,0.0044
0.45,0.92,0.15,0.47,0.65,0.12,Pirgonj,Noadda,HL,0.0196,0.24,0.00041,1.65,0.84,0.0094
0.48,0.94,0.16,0.47,0.65,0.12,Pirgonj,Noadda,HL,0.0146,0.21,0.00021,1.65,0.99,0.0092
0.5,0.96,0.18,0.47,0.66,0.12,Pirgonj,Noadda,HL,0.0242,0.3,0.00012,2.03,1.14,0.0561
0.53,0.98,0.19,0.47,0.66,0.12,Pirgonj,Noadda,HL,0.0105,0.4,0.00015,3.28,1.52,0.0243
0.55,1,0.21,0.47,0.67,0.13,Pirgonj,Noadda,HL,0.0296,0.23,0.00021,1.28,0.5,0.0046
0.57,0,0.23,0.48,0.67,0.13,Pirgonj,Noadda,HL,0.022,0.19,0.0002,1.62,0.62,0.0065
0.6,0.02,0.24,0.48,0.68,0.13,Pirgonj,Noadda,HL,0.014,0.26,0.00014,2.78,1.12,0.0521
0.62,0.04,0.26,0.48,0.68,0.13,Pirgonj,Noadda,HL,0.0211,0.45,0.00019,4.64,2.04,0.1121
0.65,0.05,0.27,0.48,0.69,0.13,Pirgonj,Noadda,MEL,0.0014,0.37,0.00031,3.06,1.2,0.0192
0.67,0.07,0.29,0.48,0.69,0.13,Pirgonj,Noadda,MEL,0.0033,0.28,0.00021,2.09,0.77,0.0293
0.69,0.09,0.31,0.48,0.69,0.14,Pirgonj,Noadda,MEL,0.0044,0.3,0.00016,2.41,1.34,0.0341
0.72,0.11,0.32,0.48,0.7,0.14,Pirgonj,Noadda,MEL,0.0025,0.28,0.00022,2.18,0.77,0.0094
0.74,0.13,0.34,0.48,0.7,0.14,Pirgonj,Noadda,MEL,0.0099,0.34,0.00024,1.52,0.73,0.0077
0.77,0.15,0.36,0.48,0.71,0.14,Pirgonj,Noadda,MEL,0.0118,0.24,0.00022,1.41,0.52,0.0059
0.79,0.16,0.37,0.49,0.71,0.14,Pirgonj,Noadda,MEL,0.0161,0.32,0.00023,1.48,1.02,0.036
0.81,0.18,0.39,0.49,0.72,0.14,Pirgonj,Noadda,MEL,0.0072,0.19,0.00019,0.72,0.54,0.0344
0.84,0.2,0.4,0.49,0.72,0.14,Pirgonj,Noadda,HL,0.0045,0.32,0.00021,3.27,1.35,0.0194
0.86,0.22,0.42,0.49,0.73,0.15,Pirgonj,Noadda,HL,0.0087,0.56,0.00035,2.81,1.49,0.0094
0.89,0.24,0.44,0.49,0.73,0.15,Pirgonj,Noadda,HL,0.0175,0.25,0.00035,0.56,1.03,0.0531
0.91,0.25,0.45,0.49,0.74,0.15,Pirgonj,Noadda,HL,0.0057,0.32,0.00024,1.32,0.46,0.0138
0.93,0.27,0.47,0.49,0.74,0.15,Pirgonj,Noadda,HL,0.013,0.29,0.00026,0.81,0.44,0.0117
0.96,0.29,0.48,0.49,0.75,0.15,Pirgonj,Noadda,MEL,0.0088,0.31,0.00034,1.41,0.66,0.0168
0.98,0.31,0.5,0.49,0.75,0.15,Pirgonj,Noadda,MEL,0.0011,0.27,0.00025,2.26,0.77,0.0163
1,0.33,0.52,0.49,0.76,0.16,Pirgonj,Noadda,MEL,0.0045,0.44,0.00029,3.24,1.38,0.0368
0,0.34,0.53,0.5,0.76,0.16,Pirgonj,Chandra,MEL,0.0055,0.25,0.00026,3.99,1.83,0.0134
0.02,0.36,0.55,0.5,0.77,0.16,Pirgonj,Chandra,MEL,0.0019,0.23,0.00017,2.5,0.93,0.0187
0.05,0.38,0.56,0.5,0.77,0.16,Pirgonj,Chandra,MEL,0.0058,0.2,0.00021,1.44,0.79,0.0516
0.07,0.4,0.58,0.5,0.78,0.16,Pirgonj,Chandra,MEL,0.0077,0.21,0.00018,1.9,0.96,0.0109
0.1,0.42,0.6,0.5,0.78,0.16,Pirgonj,Chandra,MEL,0.0149,0.24,0.00025,0.88,0.49,0.018
0.12,0.44,0.61,0.5,0.79,0.16,Pirgonj,Chandra,MEL,0.0014,0.29,0.00034,2.7,1.88,0.009
0.14,0.45,0.63,0.5,0.79,0.17,Pirgonj,Chandra,MEL,0.0178,0.25,0.00027,2.03,0.97,0.0057
0.17,0.47,0.65,0.5,0.8,0.17,Pirgonj,Chandra,MEL,0.0059,0.28,0.00031,2.53,1.48,0.0151
0.19,0.49,0.66,0.5,0.8,0.17,Pirgonj,Chandra,MEL,0.001,0.29,0.00029,3.22,1.95,0.0053
0.22,0.51,0.68,0.51,0.81,0.17,Pirgonj,Chandra,MEL,0.0038,0.3,0.00033,2.39,1.79,0.0114
0.24,0.53,0.69,0.51,0.81,0.17,Pirgonj,Chandra,MEL,0.0011,0.25,0.00032,2.41,1.46,0.0099
0.26,0.54,0.71,0.51,0.81,0.17,Pirgonj,Chandra,MEL,0.0021,0.39,0.00029,2.36,1.68,0.0143
0.29,0.56,0.73,0.51,0.82,0.17,Pirgonj,Chandra,MEL,0.0025,0.35,0.00026,2.75,1.69,0.0142
0.31,0.58,0.74,0.51,0.82,0.18,Pirgonj,Chandra,MEL,0.0039,0.26,0.00018,1.83,1.63,0.0097
0.33,0.6,0.76,0.51,0.83,0.18,Pirgonj,Chandra,MEL,0.001,0.25,0.00015,2.2,1.35,0.0145
0.36,0.62,0.77,0.51,0.83,0.18,Pirgonj,Chandra,MEL,0.0037,0.31,0.00021,2.34,1.58,0.0089
0.38,0.63,0.79,0.51,0.84,0.18,Pirgonj,Chandra,MEL,0.001,0.35,0.00033,2,1.37,0.0074
0.41,0.65,0.81,0.51,0.84,0.18,Pirgonj,Chandra,MEL,0.0001,0.34,0.00015,2.26,1.13,0.0085
0.43,0.67,0.82,0.51,0.85,0.18,Pirgonj,Chandra,MEL,0.0011,0.31,0.00025,2.48,1.42,0.0095
0.45,0.69,0.84,0.52,0.85,0.19,Pirgonj,Chandra,MEL,0.0091,0.36,0.0002,2.07,0.85,0.0602
0.48,0.71,0.86,0.52,0.86,0.19,Pirgonj,Chandra,MEL,0.001,0.3,0.00025,2.06,1.49,0.0172
0.5,0.73,0.87,0.52,0.86,0.19,Pirgonj,Chandra,MEL,0.0056,0.33,0.00018,1.44,0.79,0.0062
0.53,0.74,0.89,0.52,0.87,0.19,Pirgonj,Chandra,MEL,0.003,0.26,0.00022,2.4,1.6,0.0161
0.55,0.76,0.9,0.52,0.87,0.19,Pirgonj,Chandra,MEL,0.001,0.3,0.00018,1.95,1.09,0.0058
0.57,0.78,0.92,0.52,0.88,0.19,Pirgonj,Chandra,MEL,0.0104,0.34,0.00029,1.9,0.63,0.0062
0.6,0.8,0.94,0.52,0.88,0.19,Pirgonj,Chandra,MEL,0.0062,0.39,0.00028,0.89,0.32,0.0034
0.62,0.82,0.95,0.52,0.89,0.2,Pirgonj,Chandra,MEL,0.0039,0.45,0.00021,2.14,1.32,0.0286
0.65,0.83,0.97,0.52,0.89,0.2,Pirgonj,Chandra,MEL,0.0181,0.37,0.00036,0.95,0.29,0.003
0.67,0.85,0.98,0.53,0.9,0.2,Pirgonj,Chandra,MEL,0.0121,0.29,0.00025,1.33,0.78,0.0044
0.69,0.87,1,0.53,0.9,0.2,Pirgonj,Chandra,MEL,0.0136,0.34,0.00023,1.31,0.76,0.0077
0.72,0.89,0,0.53,0.91,0.2,Pirgonj,Chandra,MEL,0.0298,0.32,0.00025,1.13,0.87,0.0081
0.74,0.91,0.02,0.53,0.91,0.2,Pirgonj,Chandra,MEL,0.005,0.31,0.00032,0.73,0.56,0.0057
0.77,0.92,0.03,0.53,0.92,0.21,Pirgonj,Chandra,MEL,0.0039,0.37,0.00024,2.75,0.165,0.0183
0.79,0.94,0.05,0.53,0.92,0.21,Pirgonj,Chandra,MEL,0.0016,0.36,0.00013,2.12,1.43,0.013
0.81,0.96,0.06,0.53,0.92,0.21,Pirgonj,Chandra,MEL,0.0069,0.21,0.00029,1.13,0.69,0.0064
0.84,0.98,0.08,0.53,0.93,0.21,Pirgonj,Chandra,MEL,0.0031,0.32,0.00024,2.45,1.74,0.0041
0.86,1,0.1,0.53,0.93,0.21,Pirgonj,Chandra,MEL,0.0048,0.42,0.00015,2.13,1.9,0.0349
0.89,0,0.11,0.54,0.94,0.21,Pirgonj,Sahapur,MEL,0.001,0.25,0.00023,1.37,1.87,0.0106
0.91,0.02,0.13,0.54,0.94,0.21,Pirgonj,Sahapur,MEL,0.0089,0.31,0.00023,2.05,1.78,0.0093
